Status,Name,Date,Key,Contents
Hurricane,Matthew,2016-10-07T14:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
1000 AM EDT FRI OCT 07 2016

...10 AM EDT POSITION UPDATE...
...MATTHEW'S EYEWALL BRUSHING THE COAST NEAR DAYTONA BEACH...

During the past hour, a private weather station near New Smyrna
Beach reported sustained winds of 63 mph (102 km/h) and a gust to
84 mph (135 km/h).  A wind gust to 71 mph (115 km/h) has recently
been reported in Daytona Beach.

SUMMARY OF 1000 AM EDT...1400 UTC...INFORMATION
-----------------------------------------------
LOCATION...29.1N 80.5W
ABOUT 30 MI...50 KM ESE OF DAYTONA BEACH FLORIDA
ABOUT 50 MI...80 KM N OF CAPE CANAVERAL FLORIDA
MAXIMUM SUSTAINED WINDS...120 MPH...195 KM/H
PRESENT MOVEMENT...NNW OR 330 DEGREES AT 14 MPH...22 KM/H
MINIMUM CENTRAL PRESSURE...945 MB...27.91 INCHES

$$
Forecaster Brown

NNNN
"
Hurricane,Matthew,2016-10-07T16:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
1200 PM EDT FRI OCT 07 2016

...12 PM EDT POSITION UPDATE...
...MATTHEW'S WESTERN EYEWALL CONTINUES TO BRUSH THE COAST
OF NORTHEAST FLORIDA...

An unofficial observing site near Daytona Beach, Florida, has
reported sustained winds of 73 mph (117 km/h) with a gust to 91 mph
(146 km/h) within the past hour or so.  The site also measured a
minimum pressure of 975 mb (28.78 inches).

SUMMARY OF 1200 PM EDT...1600 UTC...INFORMATION
-----------------------------------------------
LOCATION...29.4N 80.6W
ABOUT 30 MI...50 KM ENE OF DAYTONA BEACH FLORIDA
ABOUT 90 MI...145 KM SE OF JACKSONVILLE FLORIDA
MAXIMUM SUSTAINED WINDS...120 MPH...195 KM/H
PRESENT MOVEMENT...NNW OR 345 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...947 MB...27.97 INCHES

$$
Forecaster Brown

NNNN
"
Hurricane,Matthew,2016-10-07T17:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
100 PM EDT FRI OCT 07 2016

...1 PM EDT POSITION UPDATE...
...MATTHEW BATTERING THE COAST OF NORTHEASTERN FLORIDA...

An unofficial observing site in Flagler Beach has reported a wind
gust of 83 mph (135 km/h). A coastal marine observing site at St.
Augustine measured a wind gust to 79 mph (130 km/h) and an
unofficial observing station near Ponte Vedra Beach has observed a
wind gust to 73 mph (117 km/h).

The Racy Point tidal gauge near the St. John's River has recently
reported a storm surge inundation of 3.23 ft above mean higher high
water.


SUMMARY OF 100 PM EDT...1700 UTC...INFORMATION
-----------------------------------------------
LOCATION...29.5N 80.7W
ABOUT 25 MI...40 KM ENE OF ORMOND BEACH FLORIDA
ABOUT 70 MI...110 KM SE OF JACKSONVILLE BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...120 MPH...195 KM/H
PRESENT MOVEMENT...NNW OR 345 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...947 MB...27.97 INCHES

$$
Forecaster Kimberlain/Brown

NNNN
"
Hurricane,Matthew,2016-10-07T19:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
300 PM EDT FRI OCT 07 2016

...3 PM EDT POSITION UPDATE...
...MATTHEW CONTINUES TO LASH THE COAST OF NORTHEASTERN FLORIDA...

A coastal marine observing site at St. Augustine measured a wind
gust to 86 mph (139 km/h) within the past hour or so.  A wind gust
to 64 mph (104 km/h) has been measured at the Naval Air Station in
Jacksonville and a private weather observing site on Jekyll Island,
Georgia, has recently reported a wind gust to 48 mph (78 km/h).

A tide gauge at Fernandina Beach has reported a storm surge
inundation of 3.89 ft. The Racy Point tidal gauge near the St.
John's River has recently reported a storm surge inundation of
3.93 ft.


SUMMARY OF 300 PM EDT...1900 UTC...INFORMATION
-----------------------------------------------
LOCATION...29.9N 80.7W
ABOUT 35 MI...60 KM E OF ST. AUGUSTINE FLORIDA
ABOUT 50 MI...80 KM ESE OF JACKSONVILLE BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...NNW OR 345 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...947 MB...27.97 INCHES

$$
Forecaster Brown

NNNN
"
Hurricane,Matthew,2016-10-07T20:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
400 PM EDT FRI OCT 07 2016

...4 PM EDT POSITION UPDATE...
...MATTHEW BASHING THE NORTHEASTERN COAST OF FLORIDA WITH HIGH
WINDS AND STORM SURGE...

A coastal marine observing site at the St. Augustine Beach Pier
measured a sustained wind of 63 mph (102 km/h) a wind gust to 76 mph
(120 km/h) within the past hour or so.  A sustained wind of 55 mph
(88 km/h) and a wind gust of 64 mph (103 km/h) was recently reported
at the Jacksonville International Airport.  A private weather
observing site on Jekyll Island, Georgia, recently reported a wind
gust to 53 mph (85 km/h).

A tide gauge at Fernandina Beach recently reported a storm surge
inundation of 4.17 ft.  The Racy Point tidal gauge near the St.
John's River recently reported a storm surge inundation of 4.10 ft.


SUMMARY OF 400 PM EDT...2000 UTC...INFORMATION
-----------------------------------------------
LOCATION...30.0N 80.7W
ABOUT 35 MI...60 KM E OF ST. AUGUSTINE FLORIDA
ABOUT 45 MI...75 KM ESE OF JACKSONVILLE BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...115 MPH...185 KM/H
PRESENT MOVEMENT...N OR 350 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...948 MB...27.99 INCHES

$$
Forecaster Brennan

NNNN
"
Hurricane,Matthew,2016-10-07T22:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
600 PM EDT FRI OCT 07 2016

...6 PM EDT POSITION UPDATE...
...STRONG WINDS AND STORM SURGE FROM MATTHEW STILL BUFFETING THE
NORTHEAST FLORIDA COAST AND SPREADING INTO GEORGIA...

A wind gust of 68 mph (109 km/h) was recently reported by a NOAA
National Ocean Service observing station at the Mayport Bar Pilots
Dock in Florida.  The Jacksonville Naval Air Station recently
reported a wind gust of 63 mph (102 km/h).

A tide gauge at Fernandina Beach recently reported a storm surge
inundation of 3.22 ft.  The Racy Point tide gauge near the St.
John's River recently reported a storm surge inundation of 4.28 ft.


SUMMARY OF 600 PM EDT...2200 UTC...INFORMATION
-----------------------------------------------
LOCATION...30.3N 80.7W
ABOUT 40 MI...65 KM E OF JACKSONVILLE BEACH FLORIDA
ABOUT 50 MI...85 KM ESE OF FERNANDINA BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...948 MB...28.00 INCHES

$$
Forecaster Brennan

NNNN
"
Hurricane,Matthew,2016-10-07T23:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
700 PM EDT FRI OCT 07 2016

...7 PM EDT POSITION UPDATE...
...MATTHEW'S EYE WOBBLING NORTHWARD OFF THE NORTHEAST FLORIDA
COAST...

A private weather station in Tybee Island, Georgia, recently
reported a sustained wind of 48 mph (78 km/h) and a wind gust of
62 mph (100 km/h).  A wind gust of 60 mph (96 km/h) was recently
reported by a NOAA National Ocean Service observing station at the
Mayport Bar Pilots Dock in Florida.

The Racy Point tide gauge near the St. John's River recently
reported a storm surge inundation of 4.37 ft.


SUMMARY OF 700 PM EDT...2300 UTC...INFORMATION
-----------------------------------------------
LOCATION...30.5N 80.6W
ABOUT 50 MI...80 KM ENE OF JACKSONVILLE BEACH FLORIDA
ABOUT 50 MI...80 KM ESE OF FERNANDINA BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...948 MB...28.00 INCHES

$$
Forecaster Brennan

NNNN
"
Hurricane,Matthew,2016-10-08T01:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
900 PM EDT FRI OCT 07 2016

...9 PM EDT POSITION UPDATE...
...STRONG WINDS AND STORM SURGE SPREADING NORTHWARD ALONG THE
GEORGIA AND SOUTH CAROLINA COASTS...

A wind gust of 63 mph (102 km/h) was recently reported at Hilton
Head Airport in South Carolina.  A private weather station at Tybee
Island, Georgia, recently reported a wind gust of 64 mph (104
km/h).  Wind gusts of 50 to 60 mph (80 to 95 km/h) continue across
much of the Jacksonville metropolitan area.

Water levels remain high along much of the St. John's River, with 3
to 4.4 feet of storm surge inundation reported at the Racy Point,
Red Bay Point, and I-295 Bridge tide gauges.


SUMMARY OF 900 PM EDT...0100 UTC...INFORMATION
-----------------------------------------------
LOCATION...30.9N 80.6W
ABOUT 50 MI...80 KM ESE OF ST. SIMONS ISLAND GEORGIA
ABOUT 55 MI...80 KM ENE OF FERNANDINA BEACH FLORIDA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...N OR 5 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...948 MB...28.00 INCHES

$$
Forecaster Brennan

NNNN
"
Hurricane,Matthew,2016-10-08T02:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
1000 PM EDT FRI OCT 07 2016

...10 PM EDT POSITION UPDATE...
...RISING WATER LEVELS EXPECTED ALONG THE GEORGIA AND SOUTH
CAROLINA COASTS IN THE NEXT FEW HOURS...

A wind gust of 50 mph (80 km/h) was recently reported at Savannah
Georgia.  NOAA buoy 41008, located about 45 miles (75 km) southeast
of Savannah, recently reported a sustained wind of 47 mph (76 km/h)
and a wind gust of 58 mph (94 km/h).  Sustained winds of 35 to 40
mph (55 to 65 km/h) and gusts of 50 to 60 mph (80 to 95 km/h)
continue across much of the Jacksonville metropolitan area.

Water levels remain high along much of the St. John's River, with 3
to 4.3 feet of storm surge inundation reported at the Racy Point,
Red Bay Point, and I-295 Bridge tide gauges.  About 0.5 ft of storm
surge inundation was reported at Ft. Pulaski, Georgia, near
Savannah, and these water levels are expected to rise with the
approach of the next high tide.


SUMMARY OF 1000 PM EDT...0200 UTC...INFORMATION
-----------------------------------------------
LOCATION...31.0N 80.6W
ABOUT 50 MI...80 KM ESE OF ST. SIMONS ISLAND GEORGIA
ABOUT 90 MI...140 KM SSE OF SAVANNAH GEORGIA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...N OR 5 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...948 MB...28.00 INCHES

$$
Forecaster Brennan

NNNN
"
Hurricane,Matthew,2016-10-08T07:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
300 AM EDT SAT OCT 08 2016

...3 AM EDT POSITION UPDATE...
...NORTHERN EYEWALL WITH HURRICANE-FORCE WINDS MOVING ONSHORE
HILTON HEAD ISLAND AND PRITCHARDS ISLAND SOUTH CAROLINA...

A wind gust of 65 mph (104 km/h) was recently measured by NOAA
buoy 41033, located just offshore of Pritchards Island, South
Carolina.  A wind gust of 46 mph (74 km/h) was recently reported
at the airport on Hilton Head Island, South Carolina.

Water levels remain high along much of the St. Johns River, with
3.3 feet of storm surge inundation reported at the Racy Point
tide gauge.  About 4.0 ft of storm surge inundation was reported at
Ft. Pulaski, Georgia, near Savannah, and 3.2 ft of storm surge
inundation has been reported at the Port of Charleston, South
Carolina.

SUMMARY OF 300 AM EDT...0700 UTC...INFORMATION
-----------------------------------------------
LOCATION...31.7N 80.6W
ABOUT 35 MI...60 KM S OF HILTON HEAD SOUTH CAROLINA
ABOUT 90 MI...145 KM SSW OF CHARLESTON SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...105 MPH...165 KM/H
PRESENT MOVEMENT...N OR 10 DEGREES AT 13 MPH...20 KM/H
MINIMUM CENTRAL PRESSURE...954 MB...28.17 INCHES

$$
Forecaster Stewart

NNNN
"
Hurricane,Matthew,2016-10-08T08:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
400 AM EDT SAT OCT 08 2016

...4 AM EDT POSITION UPDATE...
...HURRICANE-FORCE WINDS MOVING ONSHORE HILTON HEAD ISLAND AND
PRITCHARDS ISLAND SOUTH CAROLINA...

A wind gust of 61 mph (98 km/h) was recently was recently reported
at the airport on Beaufort, South Carolina.

Water levels remain high along much of the St. Johns River, with
3.0 feet of storm surge inundation reported at the Racy Point
tide gauge.  About 4.8 ft of storm surge inundation was reported at
Ft. Pulaski, Georgia, near Savannah, and 3.5 ft of storm surge
inundation has been reported at the Port of Charleston, South
Carolina.

SUMMARY OF 400 AM EDT...0800 UTC...INFORMATION
-----------------------------------------------
LOCATION...31.9N 80.6W
ABOUT 30 MI...45 KM SSW OF HILTON HEAD SOUTH CAROLINA
ABOUT 80 MI...130 KM SSW OF CHARLESTON SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...105 MPH...165 KM/H
PRESENT MOVEMENT...N OR 10 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...954 MB...28.17 INCHES

$$
Forecaster Stewart/Roberts

NNNN
"
Hurricane,Matthew,2016-10-08T10:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
600 AM EDT SAT OCT 08 2016

...6 AM EDT POSITION UPDATE...
...MATTHEW'S NORTHERN EYEWALL WITH HURRICANE-FORCE WINDS LASHING THE
SOUTHERN COAST OF SOUTH CAROLINA...

A private weather station on Tybee Island, Georgia, recently
reported a wind gust of 93 mph (150 km/h), while another private
weather station in Beaufort, South Carolina, recorded a wind gust of
83 mph (133 km/h). A wind gust of 85 mph (137 km/h) was recently
measured at the airport on Hilton Head Island, South Carolina.

Water levels remain high along much of the St. Johns River, with
3.0 feet of storm surge inundation reported at the Racy Point
tide gauge.  About 4.8 ft of storm surge inundation was reported at
Ft. Pulaski, Georgia, near Savannah, and 3.5 ft of storm surge
inundation has been reported at the Port of Charleston, South
Carolina.

SUMMARY OF 600 AM EDT...1000 UTC...INFORMATION
-----------------------------------------------
LOCATION...32.2N 80.4W
ABOUT 20 MI...30 KM E OF HILTON HEAD SOUTH CAROLINA
ABOUT 50 MI...80 KM SSW OF CHARLESTON SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...105 MPH...165 KM/H
PRESENT MOVEMENT...NNE OR 30 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...955 MB...28.20 INCHES

$$
Forecaster Stewart

NNNN
"
Hurricane,Matthew,2016-10-08T11:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
700 AM EDT SAT OCT 08 2016

...7 AM EDT POSITION UPDATE...

A wind gust of 87 mph (141 km/h) was recently reported at Hilton
Head Airport.  An observing site on Tybee Island, Georgia, recently
reported a wind gust of 70 mph (113 km/h), and a wind gust of 65 mph
(105 km/h) was measured at the Folly Beach Pier, South Carolina,
during the last hour.


SUMMARY OF 700 AM EDT...1100 UTC...INFORMATION
-----------------------------------------------
LOCATION...32.4N 80.1W
ABOUT 30 MI...45 KM SSW OF CHARLESTON SOUTH CAROLINA
ABOUT 115 MI...185 KM SW OF MYRTLE BEACH SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...105 MPH...165 KM/H
PRESENT MOVEMENT...NNE OR 30 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...955 MB...28.20 INCHES

$$
Forecaster Kimberlain

NNNN
"
Hurricane,Matthew,2016-10-08T13:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
900 AM EDT SAT OCT 08 2016

...9 AM EDT POSITION UPDATE...
......STRONG WINDS AND FLOODING RAINS SPREADING INLAND OVER SOUTH
CAROLINA...

A wind gust to 71 mph (115 km/h) has been observed at Beaufort
Marine Corps Air Station.  A private weather station on the Isle of
Palms Pier has reported sustained winds of 61 mph (98 km/h).
Strong wind gusts are also occuring well inland.  A wind gust to 61
mph (98 km/h) was recently reported at Shaw Air Force Base in
Sumter, South Carolina.


SUMMARY OF 900 AM EDT...1300 UTC...INFORMATION
-----------------------------------------------
LOCATION...32.6N 79.7W
ABOUT 30 MI...45 KM SE OF CHARLESTON SOUTH CAROLINA
ABOUT 85 MI...140 KM SSW OF MYRTLE BEACH SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NE OR 45 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...963 MB...28.44 INCHES

$$
Forecaster Brown

NNNN
"
Hurricane,Matthew,2016-10-08T14:00:00Z,AL142016,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM

HURRICANE MATTHEW TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142016
1000 AM EDT SAT OCT 08 2016

...10 AM EDT POSITION UPDATE...
...STRONG WINDS AND FLOODING RAINS SPREADING INLAND OVER SOUTH
AND NORTH CAROLINA...

A wind gust to 70 mph (113 km/h) has recently been reported at
Folly Beach Pier.  The official observing site in Charleston, South
Carolina, has reported a wind gust to 55 mph (89 km/h) within the
past hour.  Strong wind gusts are also occuring well inland.  A wind
gust to 52 mph (83 km/h) was recently reported at Darlington, South
Carolina, and a wind gust to 49 mph (80 km/h) has been observed in
Fayetteville, North Carolina.


SUMMARY OF 1000 AM EDT...1400 UTC...INFORMATION
-----------------------------------------------
LOCATION...32.8N 79.5W
ABOUT 30 MI...50 KM ESE OF CHARLESTON SOUTH CAROLINA
ABOUT 70 MI...110 KM SSW OF MYRTLE BEACH SOUTH CAROLINA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NE OR 45 DEGREES AT 12 MPH...19 KM/H
MINIMUM CENTRAL PRESSURE...963 MB...28.44 INCHES

$$
Forecaster Brown

NNNN
"
Hurricane,Nicole,2016-10-13T13:35:00Z,AL152016,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM

HURRICANE NICOLE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL152016
935 AM EDT THU OCT 13 2016

...SUSTAINED HURRICANE-FORCE WINDS NOW OCCURRING ON BERMUDA...

Surface observations indicate that sustained hurricane-force winds
are now occurring on Bermuda.  A sustained wind of 79 mph (127 km/h)
and a gust to 105 mph (169 km/h) were recently reported at Pearl
Island.  The Bermuda Weather Service reports that an elevated
station at Commissioner's Point recently reported a sustained wind
of 92 mph (148 km/h) and a gust to 122 mph (196 km/h).

$$
Forecaster Berg/Brown


NNNN
"
Hurricane,Otto,2016-11-24T11:00:00Z,AL162016,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM

HURRICANE OTTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL162016
600 AM EST THU NOV 24 2016

...HURRICANE HUNTER AIRCRAFT FINDS OTTO STRONGER...

Data just received from an Air Force Reserve Hurricane Hunter
aircraft indicate that Otto now has maximum sustained winds of 100
mph (155 km/h), with higher gusts.

The aircraft will continue to investigate Otto this morning, and an
intermediate advisory will be issued at 700 AM EST (1200 UTC).


SUMMARY OF 600 AM EST...1100 UTC...INFORMATION
---------------------------------------------------
LOCATION...11.0N 82.8W
ABOUT 70 MI...115 KM N OF LIMON COSTA RICA
ABOUT 95 MI...155 KM SE OF BLUEFIELDS NICARAGUA
MAXIMUM SUSTAINED WINDS...100 MPH...155 KM/H
PRESENT MOVEMENT...W OR 270 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...978 MB...28.88 INCHES

$$
Forecaster Brennan


NNNN
"
Tropical Storm,Javier,2016-08-07T16:00:00Z,EP112016,"
ZCZC MIATCUEP1 ALL
TTAA00 KNHC DDHHMM

TROPICAL STORM JAVIER TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       EP112016
1100 AM CDT SUN AUG 07 2016

...DEPRESSION STRENGTHENS INTO A TROPICAL STORM...

Surface observations from Manzanillo, Mexico, indicate that the
depression has strengthened into Tropical Storm Javier. The maximum
winds are estimated to be 45 mph (75 km/h) with higher gusts.

SUMMARY OF 1100 AM CDT...1600 UTC...INFORMATION
----------------------------------------------
LOCATION...18.9N 105.4W
ABOUT 55 MI...90 KM WSW OF MANZANILLO MEXICO
MAXIMUM SUSTAINED WINDS...45 MPH...75 KM/H
PRESENT MOVEMENT...WNW OR 300 DEGREES AT 10 MPH...16 KM/H
MINIMUM CENTRAL PRESSURE...1000 MB...29.53 INCHES

$$
Forecaster Kimberlain/Pasch


NNNN"
Hurricane,Otto,2016-11-24T11:00:00Z,AL162016,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM

HURRICANE OTTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL162016
600 AM EST THU NOV 24 2016

...HURRICANE HUNTER AIRCRAFT FINDS OTTO STRONGER...

Data just received from an Air Force Reserve Hurricane Hunter
aircraft indicate that Otto now has maximum sustained winds of 100
mph (155 km/h), with higher gusts.

The aircraft will continue to investigate Otto this morning, and an
intermediate advisory will be issued at 700 AM EST (1200 UTC).


SUMMARY OF 600 AM EST...1100 UTC...INFORMATION
---------------------------------------------------
LOCATION...11.0N 82.8W
ABOUT 70 MI...115 KM N OF LIMON COSTA RICA
ABOUT 95 MI...155 KM SE OF BLUEFIELDS NICARAGUA
MAXIMUM SUSTAINED WINDS...100 MPH...155 KM/H
PRESENT MOVEMENT...W OR 270 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...978 MB...28.88 INCHES

$$
Forecaster Brennan


NNNN
"
